MemberID,ApplicationType,EmpLength,EmpTitle,HomeOwnership,AnnualIncome,DTI,TotalAcc
1187239,INDIVIDUAL,5 years,USAF,RENT,45600,0.1274,6
899940,INDIVIDUAL,5 years,CYSA,RENT,33000,0.1727,8
1040011,INDIVIDUAL,5 years,Yeshiva University,RENT,45996,0.0858,15
1077391,INDIVIDUAL,5 years,TS Tech,RENT,42000,0.1863,13
896596,INDIVIDUAL,5 years,PARAGON HONDA,RENT,65000,0.0474,4
687939,INDIVIDUAL,5 years,Pitney Bowes Management Services,RENT,18996,0.2394,4
978413,INDIVIDUAL,6 years,Ulbrich of California,RENT,37800,0.1327,17
406169,INDIVIDUAL,7 years,Battelle,RENT,30000,0.1116,11
700177,INDIVIDUAL,7 years,,RENT,90000,0.1443,36
852038,INDIVIDUAL,8 years,"Exelixis, Inc",RENT,80000,0.1654,27
1042529,INDIVIDUAL,9 years,US Air Force,RENT,60500,0.1384,18
997921,INDIVIDUAL,9 years,Gattey Baranic APLC,RENT,55000,0.1671,27
1037426,INDIVIDUAL,< 1 year,holiday inn,RENT,35000,0.0264,13
691920,INDIVIDUAL,< 1 year,major hyundai,RENT,30000,0.0256,17
1005613,INDIVIDUAL,< 1 year,JP Morgan Chase,RENT,50000,0.2441,11
420861,INDIVIDUAL,< 1 year,Fischer & Company,RENT,30000,0.1804,22
700249,INDIVIDUAL,< 1 year,National Public Media,RENT,36000,0.046,9
1285877,INDIVIDUAL,< 1 year,First Republic Bank,RENT,48000,0.1568,18
411430,INDIVIDUAL,< 1 year,Gloucester County Department of Corrections,RENT,35004,0.2461,6
1213148,INDIVIDUAL,< 1 year,Bank of America,RENT,85000,0.046,11
468742,INDIVIDUAL,1 year,Ahwatukee Plastic Surgery,RENT,34320,0.0122,14
1043143,INDIVIDUAL,10+ years,Florida Hospital Kissimmee,RENT,49000,0.2339,35
400765,INDIVIDUAL,10+ years,Conner Strong,RENT,63996,0.1545,32
910563,INDIVIDUAL,2 years,Texas Civil Rights Project,RENT,32000,0.1613,13
547835,INDIVIDUAL,4 years,Ready Set Sales,RENT,68496,0.131,21
1004952,INDIVIDUAL,< 1 year,"University Of California, Irvine",RENT,47838,0.0961,11
809716,INDIVIDUAL,2 years,Army,RENT,21600,0.1911,9
520209,INDIVIDUAL,< 1 year,Sentry Insurance,RENT,30000,0.1136,12
418247,INDIVIDUAL,< 1 year,Armstrong Capital,RENT,85000,0.0392,22
916447,INDIVIDUAL,2 years,Q-Pay,RENT,46000,0.1156,18
984234,INDIVIDUAL,1 year,NVR,RENT,38000.04,0.0407,7
700125,INDIVIDUAL,1 year,Booz Allen,RENT,79000,0.2387,19
770958,INDIVIDUAL,1 year,SOS,RENT,60000,0.008,7
506052,INDIVIDUAL,1 year,"Open Access, Inc.",RENT,54000,0.07,19
968978,INDIVIDUAL,1 year,VOLT MANAGEMENT,RENT,50000,0.0746,9
663358,INDIVIDUAL,10+ years,Lawrence B Bonas Co,RENT,60000,0.1054,12
714480,INDIVIDUAL,10+ years,Dell Services,RENT,125000,0.1839,32
1200100,INDIVIDUAL,10+ years,Sunrise Optometry,RENT,50000,0.0775,18
1054678,INDIVIDUAL,2 years,Blue Sky Services,RENT,50400,0.0543,10
736352,INDIVIDUAL,4 years,PPMM,RENT,135000,0.1549,44
1040255,INDIVIDUAL,4 years,Medsol Nurses,RENT,70000,0.0242,23
1097140,INDIVIDUAL,5 years,"Sugar & Felsenthal, LLP",RENT,48000,0.1782,32
966816,INDIVIDUAL,5 years,Clark Engineering Construction Inc.,RENT,44400,0.1124,4
406870,INDIVIDUAL,6 years,Pioneer Nutritional,RENT,35570,0.2463,25
853655,INDIVIDUAL,6 years,Oregon Health & Science University,RENT,45000,0.2219,35
1055333,INDIVIDUAL,7 years,Frito-Lay,RENT,72000,0.1818,23
891395,INDIVIDUAL,7 years,"Outdoor Installations, LLC",RENT,67600,0.0969,29
823336,INDIVIDUAL,8 years,provident bank,RENT,54996,0.0676,11
1007133,INDIVIDUAL,< 1 year,holmes correctional,RENT,33000,0.2131,10
1268651,INDIVIDUAL,< 1 year,Pinpoint Resource Group,RENT,171600,0.1178,40
872437,INDIVIDUAL,< 1 year,GDH Consulting Professional Svcs Group,RENT,65000,0.2273,30
766135,INDIVIDUAL,1 year,Vicon Motion Systems,RENT,57840,0.0761,14
813375,INDIVIDUAL,10+ years,Performance Food Equipment Group,RENT,88000,0.1732,22
902610,INDIVIDUAL,10+ years,UCLA Health System,RENT,94000,0.0681,13
1264678,INDIVIDUAL,3 years,Enterprise rent a car,RENT,49000,0.204,24
1235266,INDIVIDUAL,3 years,jetBlue Airways,RENT,125000,0.0785,21
920773,INDIVIDUAL,1 year,Massage Envy,RENT,28000,0.0497,7
1208621,INDIVIDUAL,10+ years,CON EDISON,RENT,86000,0.1842,17
739300,INDIVIDUAL,2 years,WTVM-TV (ABC),RENT,45000,0.1888,10
396812,INDIVIDUAL,3 years,Antioch Printing,RENT,39996,0.2016,14
1233117,INDIVIDUAL,6 years,,RENT,48000,0.1727,25
419496,INDIVIDUAL,7 years,C&S Wholesale Grocers Inc,RENT,48500,0.2096,21
708997,INDIVIDUAL,8 years,ideal merchandizing,RENT,60000,0.047,12
692550,INDIVIDUAL,9 years,Progressive,RENT,60000,0.0836,13
704676,INDIVIDUAL,< 1 year,Koch Foods,RENT,44500,0.1731,20
663093,INDIVIDUAL,< 1 year,Bronx Psychiatric Center,RENT,75000,0.0795,5
851611,INDIVIDUAL,5 years,Market Resource Partners,RENT,65000,0.0491,12
818084,INDIVIDUAL,1 year,Qualys  Inc.,RENT,75000,0.1125,14
1044079,INDIVIDUAL,1 year,E! Network / NBC Universal,RENT,160000,0.0361,13
540915,INDIVIDUAL,1 year,,RENT,57200,0.1989,22
721815,INDIVIDUAL,10+ years,Los Angeles Unified School District,RENT,72000,0.1157,16
1231837,INDIVIDUAL,5 years,Phoenix contact,RENT,57000,0.2115,24
926397,INDIVIDUAL,6 years,Empire Merchants LLC,RENT,95000,0.1228,18
1268129,INDIVIDUAL,6 years,Beaufort LLC,RENT,200000,0.0418,19
1030844,INDIVIDUAL,7 years,United States Coast Guard,RENT,38568,0.1478,6
1278146,INDIVIDUAL,7 years,TOPTEL USA,RENT,120000,0.0971,12
887593,INDIVIDUAL,7 years,Lexicon Branding,RENT,100000,0.173,17
843454,INDIVIDUAL,< 1 year,CREDO Mobile,RENT,50000,0.1334,20
429596,INDIVIDUAL,< 1 year,Walter d.Sullivan,RENT,43200,0.1108,10
1030327,INDIVIDUAL,1 year,Boost Mobile,RENT,30000,0.0204,7
771474,INDIVIDUAL,2 years,"Equiom, Inc",RENT,85000,0.0771,10
992283,INDIVIDUAL,3 years,Moodys Corporation,RENT,80000,0.0622,24
928741,INDIVIDUAL,< 1 year,"Algentis, LLC",RENT,100000,0.0018,9
732449,INDIVIDUAL,3 years,FM Global,RENT,41558,0.2102,6
1220993,INDIVIDUAL,< 1 year,FDA,RENT,51630,0.2037,50
422833,INDIVIDUAL,1 year,A-C Transit,RENT,34928.12,0.2109,15
998881,INDIVIDUAL,1 year,GCM,RENT,129005,0.1043,20
1274567,INDIVIDUAL,10+ years,Galena Park ISD,RENT,36000,0.1847,23
763111,INDIVIDUAL,10+ years,USMC,RENT,41808,0.0353,4
1277693,INDIVIDUAL,2 years,Lighthouse Property Management Inc.,RENT,61000,0.1228,32
671748,INDIVIDUAL,2 years,Encompass Elements,RENT,31800,0.0155,3
736759,INDIVIDUAL,2 years,G.S Curran  and  Company  Ltd.,RENT,50004,0.2078,12
391387,INDIVIDUAL,2 years,"Inforonics, LLC",RENT,50500,0.1723,20
386480,INDIVIDUAL,3 years,JPMorgan Chase & Co.,RENT,55700,0.223,19
789201,INDIVIDUAL,3 years,Morgan Stanley,RENT,160000,0.0026,8
1255464,INDIVIDUAL,3 years,ADP,RENT,62200,0.1239,11
1244120,INDIVIDUAL,3 years,Medline Industries Inc,RENT,30000,0.1856,10
1003971,INDIVIDUAL,3 years,USMC,RENT,43200,0.0686,4
751863,INDIVIDUAL,5 years,CHE,RENT,96000,0.1545,56
661671,INDIVIDUAL,9 years,Roger George Rentals,RENT,44004,0.2247,32
1198342,INDIVIDUAL,< 1 year,Advance internet,RENT,26400,0.075,9
410066,INDIVIDUAL,< 1 year,ElderHelp of San Diego,RENT,39000,0.0972,8
416096,INDIVIDUAL,3 years,Dutch Productions Inc.,RENT,55000,0.0399,10
976162,INDIVIDUAL,7 years,Triple Threat Performing Arts,RENT,54000,0.2087,19
1010452,INDIVIDUAL,2 years,Empire Computer Services,RENT,36000,0.1623,8
789216,INDIVIDUAL,2 years,Darwill,RENT,60000,0.1354,15
726857,INDIVIDUAL,2 years,Phenom LLC,RENT,88000,0.0659,4
832361,INDIVIDUAL,4 years,Kaiser Permanente,RENT,50000,0.1296,21
834027,INDIVIDUAL,5 years,wellsfargo bank,RENT,36000,0.0977,11
985466,INDIVIDUAL,< 1 year,vibra hospital of san diego,RENT,36000,0.0573,8
767681,INDIVIDUAL,< 1 year,Black Box Network Services,RENT,35000,0.1776,17
435556,INDIVIDUAL,< 1 year,McNeil Technologies,RENT,66996,0.1625,27
900713,INDIVIDUAL,1 year,hsbc bank,RENT,45000,0.0309,10
1038311,INDIVIDUAL,10+ years,Mayer Brown LLP,RENT,61828.08,0.126,17
850346,INDIVIDUAL,2 years,MTA NEW YORK CITY TRANSIT,RENT,95400,0.0896,15
1264698,INDIVIDUAL,2 years,Universal Communication,RENT,36000,0.1557,6
795505,INDIVIDUAL,< 1 year,Accellion,RENT,120000,0.1425,19
893813,INDIVIDUAL,2 years,border foods,RENT,43560,0.0543,8
441428,INDIVIDUAL,8 years,East China Public Schools,RENT,71480,0.1165,19
1257520,INDIVIDUAL,10+ years,Secondary School for law,RENT,106300,0.1953,37
968310,INDIVIDUAL,6 years,Sumas Corporation,RENT,50880,0.1476,10
909967,INDIVIDUAL,2 years,Northwestern Mutual,RENT,50004,0.0295,5
651627,INDIVIDUAL,5 years,Dr. Douglas Seckendorf,RENT,40320,0.0682,7
409016,INDIVIDUAL,7 years,Department of Defense (DOD),RENT,130606,0.221,48
665521,INDIVIDUAL,8 years,Wipro,RENT,80000,0.0838,8
406270,INDIVIDUAL,2 years,Promenet inc,RENT,65000,0.0862,16
964264,INDIVIDUAL,4 years,Management Systems International,RENT,50000,0.1898,34
761125,INDIVIDUAL,5 years,steam ship authority,RENT,30000,0.0744,3
813634,INDIVIDUAL,2 years,Peninsula Spine and Wellness,RENT,147000,0.1153,37
952523,INDIVIDUAL,9 years,Embry-Riddle Aeronautical University,RENT,40255,0.1526,47
460546,INDIVIDUAL,8 years,R and D Systems  Inc.,RENT,54996,0.0124,29
767943,INDIVIDUAL,1 year,"Singer, Trayor & Scholefield",RENT,53800,0.1329,9
1243612,INDIVIDUAL,10+ years,Bob's Stores,RENT,48000,0.1468,9
736865,INDIVIDUAL,3 years,CREDIT SUISSE,RENT,98000,0.1611,9
689124,INDIVIDUAL,9 years,Army,RENT,63000,0.0815,7
995621,INDIVIDUAL,10+ years,"AMTRAK, NRPC",RENT,90000,0.1219,30
1029241,INDIVIDUAL,10+ years,westerville city schools,RENT,33000,0.0578,29
640964,INDIVIDUAL,9 years,utiliquest inc,RENT,43200,0.0733,9
1006472,INDIVIDUAL,5 years,Gap Inc,MORTGAGE,60000,0.188,20
1100430,INDIVIDUAL,6 years,Marketstar,MORTGAGE,44000,0.1745,26
454708,INDIVIDUAL,10+ years,GMCF,MORTGAGE,230000,0.054,26
833858,INDIVIDUAL,10+ years,Vacation Resorts Intl,MORTGAGE,70000,0.1359,13
395637,INDIVIDUAL,3 years,Nixa Fire Prot. Dist.,MORTGAGE,50000,0.0638,14
863715,INDIVIDUAL,3 years,Synopsys,MORTGAGE,145000,0.1833,33
837407,INDIVIDUAL,3 years,Connecture Inc,MORTGAGE,95000,0.1602,34
986087,INDIVIDUAL,4 years,Sauder Woodworking Company,MORTGAGE,34800,0.0769,17
1011964,INDIVIDUAL,6 years,Lifecare Center of Winter Haven,MORTGAGE,43000,0.0927,8
1044879,INDIVIDUAL,7 years,G4S Security Services,MORTGAGE,25480,0.2265,13
695093,INDIVIDUAL,7 years,TW Cable,MORTGAGE,60000,0.1812,22
642464,INDIVIDUAL,8 years,AAA Cooper Transportation,MORTGAGE,70000,0.0785,19
1029268,INDIVIDUAL,< 1 year,Heritage Healthcare of Macon,MORTGAGE,76960,0.2174,38
1245169,INDIVIDUAL,10+ years,GEICO,MORTGAGE,67000,0.173,41
1282460,INDIVIDUAL,10+ years,Sirius Computer Solutions,MORTGAGE,200000,0.1888,46
843354,INDIVIDUAL,7 years,"Progressive Machinery, Inc.",MORTGAGE,60000,0.1232,21
1194579,INDIVIDUAL,7 years,T. Rowe Price,MORTGAGE,76000,0.2252,22
1067909,INDIVIDUAL,5 years,San Bernardino City Unified School Distr,MORTGAGE,65000,0.093,20
502376,INDIVIDUAL,8 years,Spacenet Inc.,MORTGAGE,92000,0.0254,21
726414,INDIVIDUAL,10+ years,Port authority of Allegheny co.,MORTGAGE,64000,0.2269,21
847431,INDIVIDUAL,10+ years,city of richland,MORTGAGE,35000,0.0593,24
839152,INDIVIDUAL,10+ years,Human Services Center,MORTGAGE,36000,0.1727,22
854440,INDIVIDUAL,4 years,Evergreen Packaging,MORTGAGE,42500,0.1067,25
1045701,INDIVIDUAL,10+ years,The Clinch County News,MORTGAGE,45600,0.1279,19
1021407,INDIVIDUAL,10+ years,midfirst bank,MORTGAGE,45000,0.2141,38
822282,INDIVIDUAL,4 years,St Tammany Fire Protection Dist 1,MORTGAGE,95000,0.0854,15
865164,INDIVIDUAL,6 years,Morries Brooklyn Park Subaru,MORTGAGE,55000,0.2345,22
987762,INDIVIDUAL,10+ years,USMC,MORTGAGE,86400,0.1746,27
945795,INDIVIDUAL,10+ years,state of ohio,MORTGAGE,55000,0.1649,26
820973,INDIVIDUAL,10+ years,Arcata associate,MORTGAGE,60000,0.2136,31
970658,INDIVIDUAL,2 years,,MORTGAGE,100000,0.0913,24
1048640,INDIVIDUAL,10+ years,us pot office,MORTGAGE,90000,0.1355,13
1034718,INDIVIDUAL,10+ years,USD 281: Hill City Grade School,MORTGAGE,62000,0.0406,15
1046228,INDIVIDUAL,10+ years,,OWN,120000,0.1882,36
834354,INDIVIDUAL,2 years,KSU Foundation,OWN,14400,0.0508,13
899050,INDIVIDUAL,3 years,Home town services,OWN,24000,0.148,13
1018268,INDIVIDUAL,10+ years,,OWN,105859,0.1482,20
941194,INDIVIDUAL,10+ years,Sycuan Casino,RENT,52000,0.189,18
1045272,INDIVIDUAL,4 years,PCC Network Solutions,RENT,48000,0.044,11
794208,INDIVIDUAL,< 1 year,Fairfax Hospital,RENT,62400,0.1792,31
1203547,INDIVIDUAL,< 1 year,Shadle Park Presbyterian Church,RENT,53285,0.1581,17
1101248,INDIVIDUAL,< 1 year,Oasis Sales Inc,RENT,69000,0.0583,31
903434,INDIVIDUAL,1 year,First Christian Church,RENT,30000,0.1024,28
870824,INDIVIDUAL,1 year,IKEA,RENT,58000,0.0153,10
1091747,INDIVIDUAL,1 year,NYC Veterinary Specialists,RENT,55000,0.1625,29
1103313,INDIVIDUAL,1 year,Managment Trust,RENT,26000,0.1883,6
1251359,INDIVIDUAL,10+ years,Kaiser Permanente,RENT,36000,0.2153,11
992908,INDIVIDUAL,10+ years,k-va-t foodstores (food city),RENT,19200,0.0988,30
912807,INDIVIDUAL,10+ years,national oilwell varco,RENT,43200,0.0956,17
1082666,INDIVIDUAL,2 years,Lewis & Clark Montessori Charter School,RENT,72500,0.1405,20
871072,INDIVIDUAL,2 years,City of Warrenton,RENT,56324,0.1728,23
901848,INDIVIDUAL,8 years,Janesvillw Acoustics,RENT,21888,0.1782,17
871438,INDIVIDUAL,< 1 year,East County Tow,RENT,49000,0.2128,13
940957,INDIVIDUAL,< 1 year,Bridges of America,RENT,36000,0.2447,27
848285,INDIVIDUAL,4 years,Latex Pipeline Corporation,RENT,180000,0.0707,36
861353,INDIVIDUAL,6 years,Seton Hall University,RENT,75000,0.068,53
999980,INDIVIDUAL,9 years,NC Air National Guard,RENT,55500,0.221,19
889497,INDIVIDUAL,9 years,NYULangone Medical Center,RENT,39860,0.1108,16
1000954,INDIVIDUAL,10+ years,AT&T,RENT,63000,0.1204,37
902121,INDIVIDUAL,3 years,Morton Capital Management,RENT,150000,0.1604,19
913440,INDIVIDUAL,6 years,St. Lukes Hospital,RENT,24000,0.173,16
648311,INDIVIDUAL,7 years,TW Perry,RENT,53000,0.2407,14
787105,INDIVIDUAL,2 years,Blommer Peterman SC,RENT,45000,0.2424,26
757948,INDIVIDUAL,10+ years,Technology Service Corporation,RENT,30000,0.1936,16
799712,INDIVIDUAL,1 year,The Shutter Store,RENT,36000,0.2037,17
511290,INDIVIDUAL,10+ years,Candaian national railroad,RENT,75000,0.0675,12
747146,INDIVIDUAL,3 years,encore rehabilitation,RENT,36000,0.2273,15
1216203,INDIVIDUAL,4 years,Edgewood Partners Insurance Center,RENT,107000,0.0535,19
680702,INDIVIDUAL,4 years,Seagate Technology,RENT,75000,0.0773,23
531112,INDIVIDUAL,5 years,Gordon Properties,RENT,30000,0.0952,15
390046,INDIVIDUAL,< 1 year,"Comverge, Inc.",RENT,45000,0.0907,21
652358,INDIVIDUAL,2 years,UTSouthwestern Medical Center,RENT,91000,0.1457,28
1230424,INDIVIDUAL,1 year,webb1realty,RENT,85000,0.0819,23
1014283,INDIVIDUAL,1 year,AAA Auto Club,RENT,60000,0.1194,15
1036445,INDIVIDUAL,2 years,JP Morgan Chase,RENT,42000,0.07,9
979592,INDIVIDUAL,10+ years,"JJAMZ, INC",RENT,60000,0.0994,10
991125,INDIVIDUAL,6 years,"Fidura & Associates, Inc.",RENT,67000,0.1592,24
1249126,INDIVIDUAL,7 years,inalfa roof systems,RENT,38400,0.1256,18
505200,INDIVIDUAL,5 years,Childress County Sheriff's Office,RENT,34000,0.2305,23
1004301,INDIVIDUAL,10+ years,matcheyewear,RENT,72000,0.1763,24
906748,INDIVIDUAL,10+ years,Walgreens,RENT,54000,0.1242,13
388014,INDIVIDUAL,3 years,"Milner, Inc",RENT,50000,0.186,17
1073374,INDIVIDUAL,4 years,Ocean Reef Club,RENT,55000,0.1671,23
778057,INDIVIDUAL,6 years,Sunnrise Asiisted Living,RENT,40000,0.0816,22
1007897,INDIVIDUAL,4 years,Home depot,RENT,44000,0.0976,17
629192,INDIVIDUAL,9 years,National University,RENT,22000,0.0944,19
1282282,INDIVIDUAL,10+ years,itasca County,RENT,52000,0.1742,23
1012232,INDIVIDUAL,7 years,CAMELOT CARE CENTERS,RENT,43955.48,0.2282,34
961494,INDIVIDUAL,< 1 year,Hotel & Travel Credit Union,RENT,24000,0.135,26
1187853,INDIVIDUAL,8 years,L.E. Fletcher Tech Comm College,RENT,56888,0.2042,24
760342,INDIVIDUAL,< 1 year,Government,RENT,62000,0.1581,17
967132,INDIVIDUAL,10+ years,DENT FIX EQUIPMENT,MORTGAGE,85000,0.0635,16
760335,INDIVIDUAL,1 year,Ralph's,MORTGAGE,21424,0.2324,10
706806,INDIVIDUAL,10+ years,NYC Human Resources Administration,MORTGAGE,42000,0.1363,34
1238013,INDIVIDUAL,10+ years,Quest Diagnostics,MORTGAGE,49772.64,0.2626,25
825198,INDIVIDUAL,10+ years,East Windsor Regional School District,MORTGAGE,98000,0.2085,38
1100072,INDIVIDUAL,10+ years,"SOMBRA HOMES, INC.",MORTGAGE,38484,0.2694,40
996396,INDIVIDUAL,10+ years,corrections corp of america,MORTGAGE,45600,0.0466,9
870541,INDIVIDUAL,10+ years,Pratt & Whitney Rocketdyne,MORTGAGE,125000,0.1984,36
1028889,INDIVIDUAL,3 years,Federal Reserve Bank of Boston,MORTGAGE,83000,0.1282,14
1098029,INDIVIDUAL,4 years,Wilson County Schools,MORTGAGE,30000,0.24,13
827267,INDIVIDUAL,4 years,School District of Oconee County,MORTGAGE,40000,0.1089,22
1109985,INDIVIDUAL,4 years,Farmers Insurance Company,MORTGAGE,71000,0.1381,24
805218,INDIVIDUAL,5 years,California Business Solution,MORTGAGE,64800,0.1709,23
1234724,INDIVIDUAL,5 years,GEICO,MORTGAGE,42082,0.1831,33
1210938,INDIVIDUAL,5 years,Eldred CSD,MORTGAGE,90111,0.2027,38
644297,INDIVIDUAL,5 years,,MORTGAGE,108000,0.1232,47
823142,INDIVIDUAL,6 years,Riverside County,MORTGAGE,26400,0.0927,9
933133,INDIVIDUAL,8 years,Sprint,MORTGAGE,39000,0.1108,16
1109519,INDIVIDUAL,8 years,Pacific Solid Surface,MORTGAGE,40000,0.2151,29
1027955,INDIVIDUAL,< 1 year,TrueCar,MORTGAGE,150000,0.1362,22
999314,INDIVIDUAL,10+ years,avera mckennan,MORTGAGE,72000,0.1058,48
982539,INDIVIDUAL,5 years,Ez Prints Inc,MORTGAGE,39996,0.2463,24
758818,INDIVIDUAL,10+ years,Lens Crafters,MORTGAGE,26004,0.0734,14
1053242,INDIVIDUAL,6 years,California Business Solutions,MORTGAGE,56000,0.1534,24
759154,INDIVIDUAL,9 years,Rich-Ro Dairy,MORTGAGE,52000,0.0681,24
793303,INDIVIDUAL,3 years,"Melexis, Inc.",MORTGAGE,50000,0.1478,20
1207354,INDIVIDUAL,3 years,"American Warehouse Co.,Inc.",MORTGAGE,50400,0.096,32
968430,INDIVIDUAL,10+ years,New Hanover County Schools,MORTGAGE,48000,0.116,22
813878,INDIVIDUAL,10+ years,,MORTGAGE,126000,0.0626,46
1255458,INDIVIDUAL,10+ years,Chicago police dept,MORTGAGE,95000,0.1679,37
445834,INDIVIDUAL,2 years,verizon wireless,MORTGAGE,57000,0.1667,13
1084001,INDIVIDUAL,3 years,"doss aviation, inc",MORTGAGE,53148,0.1705,43
952086,INDIVIDUAL,4 years,AMCO,MORTGAGE,59000,0.1767,46
847043,INDIVIDUAL,6 years,Medtronic,MORTGAGE,48000,0.2057,39
871155,INDIVIDUAL,7 years,Colorado Serenity Magazine,MORTGAGE,42000,0.0923,26
517809,INDIVIDUAL,8 years,Allied Medical service inc,MORTGAGE,180000,0.0433,15
581025,INDIVIDUAL,1 year,CPU2,MORTGAGE,76000,0.1072,24
906780,INDIVIDUAL,1 year,mckesson,MORTGAGE,80000,0.2898,32
1026961,INDIVIDUAL,10+ years,UNITED STATES POSTAL SERVICE,MORTGAGE,61000,0.1092,17
749065,INDIVIDUAL,10+ years,Charter Communications,MORTGAGE,89000,0.0822,22
804216,INDIVIDUAL,10+ years,,MORTGAGE,65000,0.1983,21
650954,INDIVIDUAL,10+ years,NIH/NIAID,MORTGAGE,82000,0.1715,27
1083586,INDIVIDUAL,10+ years,Walmart,MORTGAGE,30000,0.1156,22
1239227,INDIVIDUAL,2 years,,MORTGAGE,72000,0.0857,13
1073143,INDIVIDUAL,2 years,Stone Soup Grop,MORTGAGE,80000,0.2346,27
517582,INDIVIDUAL,2 years,1)-Yavapai Regional Medical Center 2)- Dr. cantors office,MORTGAGE,84996,0.0905,12
398265,INDIVIDUAL,3 years,Seacost nursing and rehab center,MORTGAGE,83000,0.1268,33
893328,INDIVIDUAL,4 years,UNC Greensboro,MORTGAGE,36300,0.1828,27
544539,INDIVIDUAL,4 years,Cameron Ventures Team LLC,MORTGAGE,145000,0.0976,16
1236804,INDIVIDUAL,6 years,Costco,MORTGAGE,40000,0.1131,16
1258554,INDIVIDUAL,6 years,Wells Fargo Bank,MORTGAGE,40000,0.1587,27
1205205,INDIVIDUAL,8 years,Hentzen Coatings,MORTGAGE,52000,0.2511,36
540379,INDIVIDUAL,8 years,Wal-mart,MORTGAGE,50000,0.2124,10
907335,INDIVIDUAL,9 years,AT&T,MORTGAGE,95000,0.296,34
1006737,INDIVIDUAL,< 1 year,Beachmint Inc,MORTGAGE,120000,0.1932,23
777386,INDIVIDUAL,10+ years,florez bar and grill,MORTGAGE,54000,0.0189,21
1199990,INDIVIDUAL,3 years,McConnaughy CPA,MORTGAGE,62400,0.0894,11
968729,INDIVIDUAL,< 1 year,Progenics Pharmaceuticals,MORTGAGE,93000,0.0717,29
736887,INDIVIDUAL,10+ years,The Buckingham Research Group,MORTGAGE,160000,0.1093,33
935469,INDIVIDUAL,10+ years,IBM Corp,MORTGAGE,53000,0.0371,13
500780,INDIVIDUAL,10+ years,UPS,MORTGAGE,57000,0.1389,28
392486,INDIVIDUAL,10+ years,Rhode Island Public Transit Authority,MORTGAGE,88268,0.0734,14
467666,INDIVIDUAL,10+ years,coca cola,MORTGAGE,70000,0.1587,45
367573,INDIVIDUAL,10+ years,covad communications,MORTGAGE,93996,0.0785,26
530992,INDIVIDUAL,3 years,"Rx Two Pharmacy Services, Inc",MORTGAGE,150000,0.0082,21
798733,INDIVIDUAL,3 years,Northern Trust,MORTGAGE,142000,0.1328,22
517966,INDIVIDUAL,4 years,Frehner Construction,MORTGAGE,80000,0.1113,29
923505,INDIVIDUAL,4 years,WSP Flack  Kurtz,MORTGAGE,80004,0.2311,38
390939,INDIVIDUAL,4 years,Bayer LTD and Core Medical Group,MORTGAGE,140000,0.0832,30
462068,INDIVIDUAL,8 years,State Attorney's Office,MORTGAGE,47244,0.237,17
825498,INDIVIDUAL,9 years,PA Dept. of Corrections,MORTGAGE,65000,0.2391,44
1249518,INDIVIDUAL,10+ years,Pratt & Whitney,MORTGAGE,90000,0.0965,43
671035,INDIVIDUAL,10+ years,Hewlett Packard Company,MORTGAGE,120000,0.086,21
1013387,INDIVIDUAL,10+ years,DOD US ARMY civilian,MORTGAGE,136886,0.2425,28
798310,INDIVIDUAL,4 years,Verizon Wireless,MORTGAGE,38000,0.2018,37
723534,INDIVIDUAL,5 years,"Pasquale,s and Sons Pizza Company",MORTGAGE,60000,0.2364,19
1238268,INDIVIDUAL,5 years,wellsfargo,MORTGAGE,40000,0.135,35
1077282,INDIVIDUAL,10+ years,SAS Institute,MORTGAGE,61000,0.0915,22
643804,INDIVIDUAL,10+ years,The Boeing Company,MORTGAGE,70000,0.1617,32
498884,INDIVIDUAL,5 years,ABCLEAN Inc.,MORTGAGE,60000,0.1202,20
1202726,INDIVIDUAL,6 years,Smith & Nephew,MORTGAGE,225000,0.0896,48
623292,INDIVIDUAL,< 1 year,Envision,MORTGAGE,98000,0.2102,35
740894,INDIVIDUAL,10+ years,Unified Healthcare Inc,MORTGAGE,128899.92,0.1757,37
543196,INDIVIDUAL,1 year,Midwest Insurance Company,MORTGAGE,107000,0.1705,35
611645,INDIVIDUAL,1 year,Sol MeliÃÂ¡ Vacation Club,MORTGAGE,65000,0.1429,33
1192821,INDIVIDUAL,10+ years,American Airlines,MORTGAGE,33000,0.08,24
671319,INDIVIDUAL,10+ years,Wachovia Bank,MORTGAGE,128004,0.1291,23
687399,INDIVIDUAL,4 years,Arizona Ophthalmic Outpatient Surgery,MORTGAGE,83200,0.0945,45
748238,INDIVIDUAL,5 years,Four Seasons Resorts,MORTGAGE,59000,0.1253,15
527196,INDIVIDUAL,8 years,robert bowden,MORTGAGE,36297,0.1349,22
1259963,INDIVIDUAL,< 1 year,JCPenney,MORTGAGE,51000,0.1254,26
372226,INDIVIDUAL,1 year,PrePak Systems,MORTGAGE,25000,0.1104,22
1100497,INDIVIDUAL,5 years,Tucson Electric Power Company,MORTGAGE,73476,0.2456,42
