LoanID,MemberID,AddressState,ApplicationType,EmpTitle,Grade,IssueDate,LastCreditPullDate,LastPaymentDate,LoanStatus,NextPaymentDate,Purpose,SubGrade,Term,VerificationStatus,Installment,InterestRate,LoanAmount,TotalPayment,LoanKey
823755,1032344,NJ,INDIVIDUAL,Hunterdon Medical Center,D,11-07-2021,16-05-2021,12-11-2021,Charged Off,12-12-2021,Debt consolidation,D3, 60 months,Verified,860.28,0.1649,35000,12989,22183
687893,877936,OH,INDIVIDUAL,Connor Group,D,11-03-2021,13-08-2021,13-04-2021,Charged Off,13-05-2021,Debt consolidation,D3, 60 months,Verified,545.77,0.1528,22800,13992,22184
782727,985745,MO,INDIVIDUAL,GT Midwest,D,11-06-2021,16-05-2021,11-12-2021,Charged Off,11-01-2022,Debt consolidation,D4, 60 months,Verified,418.35,0.1807,24000,2503,22185
1026422,1255604,CA,INDIVIDUAL,Cumming Construction Management,D,11-12-2021,13-03-2021,12-10-2021,Charged Off,12-11-2021,Debt consolidation,D5, 60 months,Verified,612.72,0.1825,24000,7408,22186
991964,1216398,FL,INDIVIDUAL,,D,11-10-2021,15-04-2021,15-01-2021,Charged Off,15-02-2021,Debt consolidation,D4, 60 months,Verified,276.83,0.1758,11000,11018,22187
1023802,1252659,NY,INDIVIDUAL,Paston Group LLC,D,11-11-2021,16-04-2021,12-08-2021,Charged Off,12-09-2021,Debt consolidation,D4, 60 months,Verified,528.48,0.1758,21000,4227,22188
664512,849671,MA,INDIVIDUAL,New Bedford Scale Co.Inc,D,11-02-2021,16-04-2021,11-07-2021,Charged Off,11-08-2021,Debt consolidation,D5, 60 months,Verified,608.22,0.1602,25000,3038,22189
845387,1039569,CT,INDIVIDUAL,local union #3 IBEW,D,11-08-2021,13-08-2021,13-04-2021,Charged Off,13-05-2021,Debt consolidation,D1, 60 months,Verified,844.09,0.1562,35000,17404,22190
782162,985109,CA,INDIVIDUAL,Storer Transit Systems,E,11-06-2021,16-05-2021,16-01-2021,Charged Off,16-02-2021,Debt consolidation,E1, 60 months,Verified,496.31,0.1939,30000,26763,22191
575676,740425,TX,INDIVIDUAL,American Home Mortgage Servicing Inc,E,10-09-2021,16-05-2021,12-07-2021,Charged Off,12-08-2021,Debt consolidation,E1, 60 months,Verified,411.35,0.1645,16750,9048,22192
1037687,1267587,NY,INDIVIDUAL,Mid Town Corporation,E,11-12-2021,14-05-2021,13-11-2021,Charged Off,13-12-2021,Debt consolidation,E4, 60 months,Verified,528.88,0.1991,20000,14234,22193
1031278,1260692,VA,INDIVIDUAL,"Information Management Dept., NMC",E,11-11-2021,15-05-2021,14-12-2021,Charged Off,14-01-2022,Debt consolidation,E1, 60 months,Verified,308.92,0.1864,12000,12008,22194
703111,895028,FL,INDIVIDUAL,,E,11-03-2021,15-09-2021,15-05-2021,Charged Off,15-06-2021,Debt consolidation,E2, 60 months,Verified,865.52,0.1677,35000,44398,22195
885747,1101459,NJ,INDIVIDUAL,Activu Corporation,E,11-09-2021,13-05-2021,13-01-2021,Charged Off,13-02-2021,Debt consolidation,E2, 60 months,Verified,617.13,0.1903,30000,9789,22196
554783,714579,CA,INDIVIDUAL,ups,E,10-08-2021,16-05-2021,11-09-2021,Charged Off,11-10-2021,Debt consolidation,E2, 60 months,Verified,485.22,0.1682,19600,5820,22197
867569,1081190,CA,INDIVIDUAL,Castle Family Health Centers,E,11-09-2021,15-04-2021,14-12-2021,Charged Off,14-01-2022,Debt consolidation,E2, 60 months,Verified,550.54,0.1839,27000,22393,22198
712516,905628,CA,INDIVIDUAL,EDCO Waste & Recycling,E,11-04-2021,14-09-2021,14-05-2021,Charged Off,14-06-2021,Debt consolidation,E3, 60 months,Verified,423.78,0.1714,17000,16479,22199
890401,1076196,NV,INDIVIDUAL,State of Nevada DMV,E,11-09-2021,12-09-2021,12-04-2021,Charged Off,12-05-2021,Debt consolidation,E3, 60 months,Verified,561.06,0.1879,21725,4069,22200
1031521,1261171,NJ,INDIVIDUAL,Delaware River Port Authority,E,11-11-2021,14-09-2021,14-05-2021,Charged Off,14-06-2021,Debt consolidation,E5, 60 months,Verified,933.14,0.203,35000,29457,22201
1034363,1263965,CA,INDIVIDUAL,SYSCO FOODS SAN FRANCISCO,E,11-12-2021,16-04-2021,14-12-2021,Charged Off,14-01-2022,Debt consolidation,E5, 60 months,Verified,775.84,0.203,29100,27930,22202
730606,926581,CA,INDIVIDUAL,Visual Data Media Services Inc,E,11-04-2021,12-03-2021,11-10-2021,Charged Off,11-11-2021,Debt consolidation,E1, 60 months,Verified,88.32,0.164,3600,594,22203
547676,706194,CA,INDIVIDUAL,VA PALO ALTO HEALTH CARE SYSTEM,E,10-08-2021,13-10-2021,13-06-2021,Charged Off,13-07-2021,Debt consolidation,E2, 60 months,Verified,544.63,0.1682,22000,18786,22204
828169,1037178,NY,INDIVIDUAL,Urban Pathways,E,11-08-2021,14-06-2021,14-01-2021,Charged Off,14-02-2021,Debt consolidation,E4, 60 months,Verified,652.51,0.1929,25000,21178,22205
730130,926031,MD,INDIVIDUAL,Harborside Nursing and Rehab Center,E,11-04-2021,15-04-2021,14-12-2021,Charged Off,14-01-2022,Debt consolidation,E3, 60 months,Verified,423.78,0.1714,17000,19140,22206
587375,754627,CT,INDIVIDUAL,thoroughbred mortgage,E,10-09-2021,16-05-2021,15-06-2021,Charged Off,15-07-2021,Debt consolidation,E4, 60 months,Verified,377.33,0.1756,15000,21149,22207
879372,1094194,NY,INDIVIDUAL,Hill International,E,11-09-2021,16-04-2021,12-08-2021,Charged Off,12-09-2021,Debt consolidation,E1, 60 months,Verified,772.29,0.1864,30000,11275,22208
568927,731871,NY,INDIVIDUAL,Acorda Therapeutics,E,10-09-2021,16-04-2021,12-04-2021,Charged Off,12-05-2021,Debt consolidation,E1, 60 months,Verified,589.39,0.1645,24000,10607,22209
1039478,1269412,MA,INDIVIDUAL,Citizens Bank,E,11-12-2021,16-04-2021,16-01-2021,Charged Off,16-02-2021,Debt consolidation,E2, 60 months,Verified,558.08,0.1903,21500,26785,22210
574343,738830,MA,INDIVIDUAL,Sprint,E,10-09-2021,12-01-2021,11-09-2021,Charged Off,11-10-2021,Debt consolidation,E4, 60 months,Verified,301.86,0.1756,12000,3694,22211
644361,824552,CA,INDIVIDUAL,Marriott Marina Del Rey,E,11-01-2021,16-05-2021,11-02-2021,Charged Off,11-03-2021,Debt consolidation,E1, 60 months,Verified,437.25,0.1595,18000,435,22212
877441,1092111,OH,INDIVIDUAL,,E,11-09-2021,13-04-2021,12-11-2021,Charged Off,12-12-2021,Debt consolidation,E4, 60 months,Verified,271.45,0.1929,10400,4304,22213
1036680,1266554,FL,INDIVIDUAL,T-Mobile USA,E,11-12-2021,14-04-2021,13-12-2021,Charged Off,13-01-2022,Debt consolidation,E4, 60 months,Verified,317.33,0.1991,12000,8544,22214
766593,967609,TX,INDIVIDUAL,Citibank,E,11-05-2021,13-06-2021,13-01-2021,Charged Off,13-02-2021,Debt consolidation,E1, 60 months,Verified,761.64,0.1799,30000,20064,22215
727669,923206,CA,INDIVIDUAL,Stanford University,E,11-04-2021,13-12-2021,13-11-2021,Charged Off,13-12-2021,Debt consolidation,E1, 60 months,Verified,392.5,0.164,16000,8403,22216
1021379,1250132,OR,INDIVIDUAL,Oregon Health & Science University,E,11-11-2021,16-05-2021,13-02-2021,Charged Off,13-03-2021,Debt consolidation,E1, 60 months,Verified,329.51,0.1864,12800,4941,22217
583711,750055,AL,INDIVIDUAL,leggett & platt,E,10-09-2021,16-05-2021,14-02-2021,Charged Off,14-03-2021,Debt consolidation,E2, 60 months,Verified,371.34,0.1682,15000,14482,22218
1044073,1274411,FL,INDIVIDUAL,Waste Management,E,11-12-2021,16-04-2021,15-09-2021,Charged Off,15-10-2021,Debt consolidation,E2, 60 months,Verified,441.28,0.1903,17000,19858,22219
679002,867418,NY,INDIVIDUAL,NEW ROCHELLE RADIOLOGY,E,11-02-2021,16-04-2021,11-06-2021,Charged Off,11-07-2021,Debt consolidation,E4, 60 months,Verified,326.66,0.1751,13000,13129,22220
850158,1061953,NJ,INDIVIDUAL,Manolo Blahnik,E,11-08-2021,16-04-2021,14-10-2021,Charged Off,14-11-2021,Debt consolidation,E2, 60 months,Verified,563.34,0.1839,22000,20841,22221
734505,931032,CA,INDIVIDUAL,LRW,E,11-05-2021,16-02-2021,13-03-2021,Charged Off,13-04-2021,Debt consolidation,E3, 60 months,Verified,872.48,0.1714,35000,19952,22222
847866,1059410,CA,INDIVIDUAL,The Conifer Group,E,11-08-2021,15-01-2021,14-09-2021,Charged Off,14-10-2021,Debt consolidation,E4, 60 months,Verified,548.11,0.1929,21000,21300,22223
658701,842418,NJ,INDIVIDUAL,vale management,E,11-01-2021,15-01-2021,15-05-2021,Charged Off,15-06-2021,Debt consolidation,E5, 60 months,Verified,557.23,0.1788,22000,28803,22224
908948,1129499,FL,INDIVIDUAL,Marine Max,E,11-10-2021,14-10-2021,14-06-2021,Charged Off,14-07-2021,Debt consolidation,E5, 60 months,Verified,485.24,0.203,18200,16667,22225
1038609,1268518,CA,INDIVIDUAL,CSU Monterey Bay,E,11-12-2021,13-07-2021,13-02-2021,Charged Off,13-03-2021,Debt consolidation,E1, 60 months,Verified,526.45,0.1864,20450,8359,22226
837434,1023099,CA,INDIVIDUAL,GRB Entertainment,E,11-08-2021,12-05-2021,11-12-2021,Charged Off,11-01-2022,Debt consolidation,E2, 60 months,Verified,512.13,0.1839,20000,3146,22227
758597,958775,NY,INDIVIDUAL,The M&A Advisor,E,11-05-2021,16-05-2021,12-08-2021,Charged Off,12-09-2021,Debt consolidation,E2, 60 months,Verified,122.91,0.1839,4800,1663,22228
688799,878980,NY,INDIVIDUAL,cheesecake factory,E,11-03-2021,16-05-2021,13-04-2021,Charged Off,13-05-2021,Debt consolidation,E3, 60 months,Verified,473.64,0.1714,19000,11367,22229
971991,1193734,NY,INDIVIDUAL,JCCA,E,11-10-2021,15-04-2021,14-12-2021,Charged Off,14-01-2022,Debt consolidation,E4, 60 months,Verified,349.06,0.1991,13200,13919,22230
875528,1090036,NY,INDIVIDUAL,"Skadden, Arps",E,11-09-2021,13-04-2021,12-11-2021,Charged Off,12-12-2021,Debt consolidation,E5, 60 months,Verified,789.66,0.1969,30000,12511,22231
1046029,1276659,NY,INDIVIDUAL,Metropolitan Transit Authority,E,11-12-2021,15-02-2021,14-09-2021,Charged Off,14-10-2021,Debt consolidation,E4, 60 months,Verified,317.33,0.1991,12000,11483,22232
745982,944477,NC,INDIVIDUAL,Charlotte Mecklenburg Schools,E,11-05-2021,13-04-2021,12-11-2021,Charged Off,12-12-2021,Debt consolidation,E4, 60 months,Verified,295.59,0.1929,11325,5410,22233
1015102,1242732,NC,INDIVIDUAL,The Hartford Insurance,E,11-11-2021,13-10-2021,13-06-2021,Charged Off,13-07-2021,Debt consolidation,E1, 60 months,Verified,450.51,0.1864,17500,8545,22234
629689,806767,NV,INDIVIDUAL,Spring valley Medical Center,E,10-12-2021,13-05-2021,12-12-2021,Charged Off,12-01-2022,Debt consolidation,E4, 60 months,Verified,497.7,0.1706,20000,12745,22235
611261,783881,CA,INDIVIDUAL,"Xpert FInancial, Inc.",E,10-11-2021,12-01-2021,11-08-2021,Charged Off,11-09-2021,Debt consolidation,E2, 60 months,Verified,391.82,0.1632,16000,4171,22236
746742,931390,FL,INDIVIDUAL,CARRABA'S,E,11-05-2021,12-11-2021,12-06-2021,Charged Off,12-07-2021,Debt consolidation,E4, 60 months,Verified,209.19,0.1751,8325,2966,22237
552443,711850,MA,INDIVIDUAL,NES Rentals,E,10-07-2021,16-05-2021,12-08-2021,Charged Off,12-09-2021,Debt consolidation,E4, 60 months,Verified,377.33,0.1756,15000,8677,22238
1006564,1232974,CT,INDIVIDUAL,Dr Pepper Snapple Group,E,11-11-2021,14-02-2021,13-10-2021,Charged Off,13-11-2021,Debt consolidation,E3, 60 months,Verified,384.08,0.1942,14675,10011,22239
805279,1011280,LA,INDIVIDUAL,Stomas Furbiture,E,11-07-2021,16-05-2021,11-12-2021,Charged Off,11-01-2022,Debt consolidation,E1, 60 months,Verified,342.74,0.1799,13500,1366,22240
1038627,1268536,CA,INDIVIDUAL,American Funds Service Company,E,11-12-2021,16-05-2021,13-02-2021,Charged Off,13-03-2021,Debt consolidation,E1, 60 months,Verified,901.01,0.1864,35000,12612,22241
1007386,1233777,WI,INDIVIDUAL,Cn Railroad,E,11-11-2021,16-05-2021,13-11-2021,Charged Off,13-12-2021,Debt consolidation,E1, 60 months,Verified,669.32,0.1864,26000,15393,22242
1037033,1266918,MD,INDIVIDUAL,U.S. COAST GUARD,E,11-12-2021,16-05-2021,15-01-2021,Charged Off,15-02-2021,Debt consolidation,E2, 60 months,Verified,674.89,0.1903,26000,30039,22243
716018,909777,PA,INDIVIDUAL,American Appraisal,E,11-04-2021,13-11-2021,13-07-2021,Charged Off,13-08-2021,Debt consolidation,E2, 60 months,Verified,618.23,0.1677,25000,21143,22244
855995,1068300,NJ,INDIVIDUAL,roselle board of education,E,11-09-2021,13-10-2021,13-06-2021,Charged Off,13-07-2021,Debt consolidation,E1, 60 months,Verified,792.11,0.1799,31200,8615,22245
1042657,1272927,AK,INDIVIDUAL,DEPARTMENT OF HOMELAND SECURITY,E,11-12-2021,15-08-2021,15-04-2021,Charged Off,15-05-2021,Debt consolidation,E4, 60 months,Verified,661.1,0.1991,25000,27950,22246
694008,884874,NJ,INDIVIDUAL,Ozburn Hessey Logistics,E,11-03-2021,16-05-2021,13-06-2021,Charged Off,13-07-2021,Debt consolidation,E5, 60 months,Verified,633.21,0.1788,25000,16462,22247
751755,951220,CA,INDIVIDUAL,Directv Group Inc,E,11-05-2021,13-07-2021,13-02-2021,Charged Off,13-03-2021,Debt consolidation,E1, 60 months,Verified,74.26,0.1799,2925,1706,22248
652764,834816,WA,INDIVIDUAL,Compucom Systems,E,11-01-2021,12-04-2021,11-12-2021,Charged Off,11-01-2022,Debt consolidation,E5, 60 months,Verified,405.26,0.1788,16000,14677,22249
846913,1058348,MD,INDIVIDUAL,Contemp. Nursing Services and Union Hosp,E,11-08-2021,16-05-2021,12-01-2021,Charged Off,12-02-2021,Debt consolidation,E1, 60 months,Verified,456.99,0.1799,18000,1178,22250
568322,731125,VA,INDIVIDUAL,US Air Force,E,10-08-2021,15-05-2021,14-12-2021,Charged Off,14-01-2022,Debt consolidation,E4, 60 months,Verified,196.21,0.1756,7800,10245,22251
558006,718376,CA,INDIVIDUAL,sutters place bay 101,E,10-08-2021,16-05-2021,12-10-2021,Charged Off,12-11-2021,Debt consolidation,E1, 60 months,Verified,73.68,0.1645,3000,1909,22252
545346,703359,NJ,INDIVIDUAL,Pfizer,E,10-07-2021,14-06-2021,14-03-2021,Charged Off,14-04-2021,Debt consolidation,E4, 60 months,Verified,405,0.1756,21425,17926,22253
744174,942614,MA,INDIVIDUAL,The Sports Authority,E,11-05-2021,12-05-2021,11-12-2021,Charged Off,11-01-2022,Debt consolidation,E1, 60 months,Verified,432.87,0.1799,17050,9567,22254
736425,933362,GA,INDIVIDUAL,Marriott International,E,11-04-2021,12-09-2021,12-04-2021,Charged Off,12-05-2021,Debt consolidation,E2, 60 months,Verified,98.92,0.1677,4000,1201,22255
590350,758329,CA,INDIVIDUAL,Mozilla,E,10-10-2021,14-09-2021,14-06-2021,Charged Off,14-07-2021,Debt consolidation,E2, 60 months,Verified,618.9,0.1682,25000,28856,22256
777771,980295,NY,INDIVIDUAL,Morgan Stanley,E,11-06-2021,16-04-2021,14-04-2021,Charged Off,14-05-2021,Debt consolidation,E3, 60 months,Verified,475.83,0.1879,30000,13115,22257
882899,1098157,CA,INDIVIDUAL,"MVE & Partners, Inc.",E,11-09-2021,13-03-2021,12-10-2021,Charged Off,12-11-2021,Debt consolidation,E1, 60 months,Verified,643.58,0.1864,25000,8983,22258
647880,828868,FL,INDIVIDUAL,Highlands Greenhouses,E,11-01-2021,12-11-2021,12-06-2021,Charged Off,12-07-2021,Debt consolidation,E1, 60 months,Verified,97.17,0.1595,4000,1825,22259
1024798,1253935,CA,INDIVIDUAL,CATALINA ISLAND VACATION RENTALS,E,11-11-2021,16-05-2021,12-12-2021,Charged Off,12-01-2022,Debt consolidation,E3, 60 months,Verified,392.59,0.1942,15000,4711,22260
684430,873897,MA,INDIVIDUAL,Greyhound Lines Inc,E,11-02-2021,14-08-2021,14-04-2021,Charged Off,14-05-2021,Debt consolidation,E2, 60 months,Verified,445.13,0.1677,18000,16025,22261
823806,1032397,MI,INDIVIDUAL,CSC,E,11-07-2021,16-05-2021,12-04-2021,Charged Off,12-05-2021,Debt consolidation,E5, 60 months,Verified,250.72,0.1969,9525,2265,22262
753730,953404,NY,INDIVIDUAL,Lending Resource,E,11-05-2021,16-04-2021,12-03-2021,Charged Off,12-04-2021,Debt consolidation,E3, 60 months,Verified,394.48,0.1879,25000,3550,22263
1009540,1236291,OR,INDIVIDUAL,HME Construction Inc,E,11-11-2021,16-05-2021,11-12-2021,Charged Off,11-01-2022,Debt consolidation,E5, 60 months,Verified,799.84,0.203,30000,798,22264
529210,641328,OK,INDIVIDUAL,Tulsa Public Schools,E,10-06-2021,16-05-2021,11-01-2021,Charged Off,11-02-2021,Debt consolidation,E3, 60 months,Verified,379.32,0.1719,24000,2653,22265
1001343,1227537,WI,INDIVIDUAL,Unisys Corporation,E,11-11-2021,16-05-2021,11-12-2021,Charged Off,11-01-2022,Debt consolidation,E2, 60 months,Verified,467.23,0.1903,18000,7438,22266
858164,1070316,CA,INDIVIDUAL,Turning Point for God,E,11-08-2021,16-05-2021,12-03-2021,Charged Off,12-04-2021,Debt consolidation,E1, 60 months,Verified,888.58,0.1799,35000,5324,22267
532491,688284,CA,INDIVIDUAL,Costco,E,10-06-2021,15-04-2021,11-06-2021,Charged Off,11-07-2021,Debt consolidation,E5, 60 months,Verified,91.28,0.1793,3600,1146,22268
1014586,1241972,CA,INDIVIDUAL,Simonton Windows,E,11-11-2021,13-02-2021,12-08-2021,Charged Off,12-09-2021,Debt consolidation,E1, 60 months,Verified,370.7,0.1864,14400,4080,22269
626643,803006,AZ,INDIVIDUAL,Walmart Corporation,E,10-12-2021,16-05-2021,12-10-2021,Charged Off,12-11-2021,Debt consolidation,E1, 60 months,Verified,60.73,0.1595,2500,1330,22270
673307,860619,NJ,INDIVIDUAL,partners pharmacy,E,11-02-2021,14-08-2021,14-05-2021,Charged Off,14-06-2021,Debt consolidation,E4, 60 months,Verified,552.81,0.1751,22000,21985,22271
661521,846006,FL,INDIVIDUAL,"Scottrade, Inc.",F,11-01-2021,12-07-2021,12-02-2021,Charged Off,12-03-2021,Debt consolidation,F2, 60 months,Verified,643.3,0.1862,25000,10243,22272
542849,700447,VA,INDIVIDUAL,"Universal Janitorial Services, Inc.",F,10-07-2021,14-06-2021,14-02-2021,Charged Off,14-03-2021,Debt consolidation,F2, 60 months,Verified,386.39,0.1867,15000,17080,22273
868942,1082728,TX,INDIVIDUAL,,F,11-10-2021,14-01-2021,13-08-2021,Charged Off,13-09-2021,Debt consolidation,F4, 60 months,Verified,715.53,0.2206,25875,18535,22274
788458,992162,NY,INDIVIDUAL,NYC Health and Hospital Corporation,F,11-06-2021,13-12-2021,13-12-2021,Charged Off,13-01-2022,Debt consolidation,F1, 60 months,Verified,619.89,0.2025,35000,14806,22275
628341,805146,MI,INDIVIDUAL,Wacker Silicone,F,10-12-2021,15-12-2021,15-05-2021,Charged Off,15-06-2021,Debt consolidation,F3, 60 months,Verified,488.08,0.1854,19000,26458,22276
639825,819094,TX,INDIVIDUAL,Reliant Rehabilitation Hospital,F,10-12-2021,12-10-2021,12-05-2021,Charged Off,12-06-2021,Debt consolidation,F4, 60 months,Verified,517.83,0.1891,20000,9249,22277
558483,718928,CA,INDIVIDUAL,Onestop Internet,F,10-08-2021,11-10-2021,11-05-2021,Charged Off,11-06-2021,Debt consolidation,F3, 60 months,Verified,259.63,0.1904,10000,2743,22278
844292,1055202,CA,INDIVIDUAL,Yodlee,F,11-08-2021,14-03-2021,13-10-2021,Charged Off,13-11-2021,Debt consolidation,F3, 60 months,Verified,671.47,0.2099,35000,19982,22279
867416,1080962,AZ,INDIVIDUAL,Robert's Communications,F,11-09-2021,14-03-2021,13-10-2021,Charged Off,13-11-2021,Debt consolidation,F4, 60 months,Verified,408.85,0.2136,15000,11741,22280
603648,774548,NC,INDIVIDUAL,S E C U,F,10-10-2021,13-09-2021,13-05-2021,Charged Off,13-06-2021,Debt consolidation,F4, 60 months,Verified,569.61,0.1891,22000,17315,22281
566992,729402,NJ,INDIVIDUAL,Pier Sixty LLC,F,10-08-2021,16-05-2021,11-06-2021,Charged Off,11-07-2021,Debt consolidation,F2, 60 months,Verified,643.99,0.1867,25000,5795,22282
708847,901382,IL,INDIVIDUAL,LUTHERAN GENERAL HOSPITAL,F,11-04-2021,12-12-2021,12-08-2021,Charged Off,12-09-2021,Debt consolidation,F2, 60 months,Verified,445.81,0.1862,17325,7435,22283
1019040,1247720,CA,INDIVIDUAL,Everest College,F,11-11-2021,16-05-2021,12-06-2021,Charged Off,12-07-2021,Debt consolidation,F2, 60 months,Verified,707.49,0.2128,26000,4951,22284
657219,840532,CA,INDIVIDUAL,san diego regional center,F,11-02-2021,16-05-2021,11-11-2021,Charged Off,11-12-2021,Debt consolidation,F2, 60 months,Verified,585.41,0.1862,22750,2968,22285
1018784,1223441,NY,INDIVIDUAL,Brooklyn Museum,F,11-11-2021,16-04-2021,13-04-2021,Charged Off,13-05-2021,Debt consolidation,F1, 60 months,Verified,385.98,0.2089,14300,6174,22286
1033047,1262606,FL,INDIVIDUAL,Lowe's Home Improvement,F,11-12-2021,14-02-2021,13-10-2021,Charged Off,13-11-2021,Debt consolidation,F2, 60 months,Verified,549.67,0.2128,20200,13809,22287
755215,955011,NJ,INDIVIDUAL,"TellaS, Ltd.",F,11-05-2021,16-05-2021,12-08-2021,Charged Off,12-09-2021,Debt consolidation,F4, 60 months,Verified,549.22,0.2136,27300,8229,22288
522245,675511,NJ,INDIVIDUAL,Amtrak,F,10-06-2021,15-02-2021,14-09-2021,Charged Off,14-10-2021,Debt consolidation,F2, 60 months,Verified,304.61,0.1867,18000,16147,22289
1040196,1270150,GA,INDIVIDUAL,Robins Air Force Base,F,11-12-2021,12-11-2021,12-06-2021,Charged Off,12-07-2021,Debt consolidation,F1, 60 months,Verified,593.82,0.2089,22000,4280,22290
790302,994405,NY,INDIVIDUAL,Ann Inc,F,11-06-2021,13-12-2021,12-09-2021,Charged Off,12-10-2021,Debt consolidation,F4, 60 months,Verified,389.77,0.2136,14300,5725,22291
1003633,1230029,CT,INDIVIDUAL,GE Capital,F,11-10-2021,15-01-2021,14-08-2021,Charged Off,14-09-2021,Debt consolidation,F1, 60 months,Verified,404.88,0.2089,15000,14604,22292
1024037,1241997,NY,INDIVIDUAL,"Leake and Watts Services, Inc.",F,11-11-2021,13-02-2021,12-09-2021,Charged Off,12-10-2021,Debt consolidation,F1, 60 months,Verified,663.32,0.2089,24575,7252,22293
624804,800749,CA,INDIVIDUAL,Oracle,F,10-12-2021,16-05-2021,13-12-2021,Charged Off,13-01-2022,Debt consolidation,F2, 60 months,Verified,637.15,0.1817,25000,26813,22294
987663,1199931,IL,INDIVIDUAL,Transportation Security Administration,F,11-10-2021,16-05-2021,13-05-2021,Charged Off,13-06-2021,Debt consolidation,F3, 60 months,Verified,698.14,0.2167,25450,13186,22295
562505,714931,FL,INDIVIDUAL,Clearwire,F,10-08-2021,12-06-2021,12-01-2021,Charged Off,12-02-2021,Debt consolidation,F3, 60 months,Verified,259.63,0.1904,10000,4628,22296
888402,1104758,NV,INDIVIDUAL,Citibank,F,11-09-2021,15-05-2021,15-05-2021,Charged Off,15-06-2021,Debt consolidation,F1, 60 months,Verified,944.71,0.2089,35000,38091,22297
926571,1147322,NY,INDIVIDUAL,Nassau Extended Care Center,F,11-11-2021,16-04-2021,12-06-2021,Charged Off,12-07-2021,Debt consolidation,F4, 60 months,Verified,829.6,0.2206,30000,6232,22298
